매출일자,품명,수량
20090607,저녁식사,4.76534296
20090607,저녁식사1,7.870036101
20090607,점심식사2(양식),8.664259928
20090608,아침식사,20.57761733
20090608,아침식사1,13.42960289
20090608,점심식사,19.20577617
20090608,점심식사1,31.98555957
20090608,저녁식사,11.04693141
20090608,저녁식사1,11.04693141
20090608,점심식사2(양식),12.99638989
20090609,아침식사,19.7833935
20090609,아침식사1,16.89530686
20090609,점심식사,23.32129964
20090609,점심식사1,9.747292419
20090609,저녁식사,11.19133574
20090609,저녁식사1,10.68592058
20090609,점심식사2(양식),25.27075812
20090610,아침식사,22.02166065
20090610,아침식사1,15.09025271
20090610,점심식사,16.02888087
20090610,점심식사1,13.06859206
20090610,저녁식사,6.064981949
20090610,저녁식사1,8.158844765
20090610,점심식사2(양식),18.77256318
20090611,아침식사,22.02166065
20090611,아침식사1,15.81227437
20090611,점심식사,20.14440433
20090611,점심식사1,11.40794224
20090611,저녁식사,8.80866426
20090611,저녁식사1,8.664259928
20090611,점심식사2(양식),25.27075812
20090612,아침식사,21.94945848
20090612,아침식사1,15.01805054
20090612,점심식사,14.51263538
20090612,점심식사1,8.880866426
20090612,저녁식사,6.714801444
20090612,저녁식사1,6.78700361
20090612,점심식사2(양식),22.38267148
20090613,아침식사,18.77256318
20090613,아침식사1,16.31768953
20090613,점심식사,6.42599278
20090613,점심식사1,14.15162455
20090613,저녁식사,4.187725632
20090613,저녁식사1,6.353790614
20090613,점심식사2(양식),14.44043321
20090614,아침식사,16.75090253
20090614,아침식사1,10.18050542
20090614,점심식사,5.920577617
20090614,점심식사1,5.415162455
20090614,저녁식사,5.848375451
20090614,저녁식사1,9.314079422
20090614,점심식사2(양식),12.99638989
20090615,아침식사,20.50541516
20090615,아침식사1,15.09025271
20090615,점심식사,20.07220217
20090615,점심식사1,9.819494585
20090615,저녁식사,9.386281588
20090615,저녁식사1,9.819494585
20090615,점심식사2(양식),25.27075812
20090616,아침식사,21.08303249
20090616,아침식사1,14.36823105
20090616,점심식사,20.433213
20090616,점심식사1,15.88447653
20090616,저녁식사,8.880866426
20090616,저녁식사1,8.880866426
20090616,점심식사2(양식),18.05054152
20090617,아침식사,19.85559567
20090617,아침식사1,15.81227437
20090617,점심식사,17.54512635
20090617,점심식사1,13.14079422
20090617,저녁식사,8.736462094
20090617,저녁식사1,11.04693141
20090617,점심식사2(양식),18.05054152
20090618,아침식사,18.98916968
20090618,아침식사1,16.82310469
20090618,점심식사,19.85559567
20090618,점심식사1,13.93501805
20090618,저녁식사,8.880866426
20090618,저녁식사1,9.241877256
20090618,점심식사2(양식),25.27075812
20090619,아침식사,18.55595668
20090619,아침식사1,18.26714801
20090619,점심식사,14.29602888
20090619,점심식사1,15.45126354
20090619,저녁식사,6.642599278
20090619,저녁식사1,7.220216606
20090619,점심식사2(양식),21.66064982
20090620,아침식사,15.9566787
20090620,아침식사1,15.88447653
20090620,점심식사,4.981949458
20090620,점심식사1,9.602888087
20090620,저녁식사,3.537906137
20090620,저녁식사1,5.848375451
20090620,점심식사2(양식),10.83032491
20090621,아침식사,15.23465704
20090621,아침식사1,10.03610108
20090621,점심식사,6.353790614
20090621,점심식사1,6.353790614
20090621,저녁식사,6.137184116
20090621,저녁식사1,10.18050542
20090621,점심식사2(양식),10.83032491
20090622,아침식사,20.86642599
20090622,아침식사1,14.36823105
20090622,점심식사,15.59566787
20090622,점심식사1,9.458483755
20090622,저녁식사,13.28519856
20090622,저녁식사1,8.953068592
20090622,점심식사2(양식),13.71841155
20090623,아침식사,23.75451264
20090623,아침식사1,17.90613718
20090623,점심식사,16.24548736
20090623,점심식사1,20.93862816
20090623,저녁식사,10.25270758
20090623,저녁식사1,10.54151625
20090623,점심식사2(양식),15.88447653
20090624,아침식사,25.55956679
20090624,아침식사1,15.66787004
20090624,점심식사,13.86281588
20090624,점심식사1,22.09386282
20090624,저녁식사,24.18772563
20090624,저녁식사1,22.45487365
20090624,점심식사2(양식),12.99638989
20090625,아침식사,23.24909747
20090625,아침식사1,17.18411552
20090625,점심식사,16.1732852
20090625,점심식사1,6.931407942
20090625,저녁식사,9.675090253
20090625,저녁식사1,7.581227437
20090625,점심식사2(양식),25.27075812
20090626,아침식사,25.77617329
20090626,아침식사1,15.81227437
20090626,점심식사,15.16245487
20090626,점심식사1,18.55595668
20090626,저녁식사,5.631768953
20090626,저녁식사1,7.075812274
20090626,점심식사2(양식),12.99638989
20090627,아침식사,21.58844765
20090627,아침식사1,14.22382671
20090627,점심식사,7.581227437
20090627,점심식사1,12.41877256
20090627,저녁식사,4.909747292
20090627,저녁식사1,6.931407942
20090627,점심식사2(양식),14.44043321
20090628,아침식사,18.84476534
20090628,아침식사1,7.870036101
20090628,점심식사,6.137184116
20090628,점심식사1,3.393501805
20090628,저녁식사,13.28519856
20090628,저녁식사1,19.566787
20090628,점심식사2(양식),10.83032491
20090629,아침식사,15.37906137
20090629,아침식사1,11.55234657
20090629,점심식사,9.241877256
20090629,점심식사1,14.29602888
20090629,저녁식사,7.725631769
20090629,저녁식사1,8.158844765
20090629,점심식사2(양식),10.83032491
20090630,아침식사,20.433213
20090630,아침식사1,15.30685921
20090630,점심식사,17.03971119
20090630,점심식사1,9.386281588
20090630,저녁식사,9.386281588
20090630,저녁식사1,10.83032491
20090630,점심식사2(양식),25.27075812
20090701,아침식사,20.72202166
20090701,아침식사1,15.59566787
20090701,점심식사,14.51263538
20090701,점심식사1,21.87725632
20090701,저녁식사,7.725631769
20090701,저녁식사1,8.880866426
20090701,점심식사2(양식),12.99638989
20090702,아침식사,21.87725632
20090702,아침식사1,20.14440433
20090702,점심식사,17.54512635
20090702,점심식사1,28.01444043
20090702,저녁식사,7.870036101
20090702,저녁식사1,11.26353791
20090702,점심식사2(양식),12.99638989
20090703,아침식사,21.80505415
20090703,아침식사1,18.98916968
20090703,점심식사,14.72924188
20090703,점심식사1,9.241877256
20090703,저녁식사,8.158844765
20090703,저녁식사1,7.436823105
20090703,점심식사2(양식),23.8267148
20090704,아침식사,17.97833935
20090704,아침식사1,15.59566787
20090704,점심식사,7.364620939
20090704,점심식사1,11.26353791
20090704,저녁식사,5.703971119
20090704,저녁식사1,9.458483755
20090704,점심식사2(양식),12.99638989
20090705,아침식사,16.89530686
20090705,아침식사1,12.49097473
20090705,점심식사,8.519855596
20090705,점심식사1,5.992779783
20090705,저녁식사,4.909747292
20090705,저녁식사1,8.086642599
20090705,점심식사2(양식),10.83032491
20090706,아침식사,21.87725632
20090706,아침식사1,13.71841155
20090706,점심식사,17.76173285
20090706,점심식사1,29.38628159
20090706,저녁식사,10.39711191
20090706,저녁식사1,12.05776173
20090706,점심식사2(양식),12.99638989
20090707,아침식사,20.14440433
20090707,아침식사1,15.59566787
20090707,점심식사,12.3465704
20090707,점심식사1,18.84476534
20090707,저녁식사,9.386281588
20090707,저녁식사1,8.44765343
20090707,점심식사2(양식),10.83032491
20090708,아침식사,20.07220217
20090708,아침식사1,16.82310469
20090708,점심식사,15.16245487
20090708,점심식사1,20.57761733
20090708,저녁식사,14.07942238
20090708,저녁식사1,18.19494585
20090708,점심식사2(양식),12.99638989
20090709,아침식사,19.7833935
20090709,아침식사1,17.97833935
20090709,점심식사,20
20090709,점심식사1,7.797833935
20090709,저녁식사,7.797833935
20090709,저녁식사1,9.314079422
20090709,점심식사2(양식),25.27075812
20090710,아침식사,20.433213
20090710,아침식사1,15.66787004
20090710,점심식사,15.9566787
20090710,점심식사1,18.48375451
20090710,저녁식사,8.592057762
20090710,저녁식사1,7.509025271
20090710,점심식사2(양식),12.99638989
20090711,아침식사,16.02888087
20090711,아침식사1,15.5234657
20090711,점심식사,7.797833935
20090711,점심식사1,14.00722022
20090711,저녁식사,14.15162455
20090711,저녁식사1,17.83393502
20090711,점심식사2(양식),12.99638989
20090712,아침식사,17.03971119
20090712,아침식사1,8.231046931
20090712,점심식사,7.509025271
20090712,점심식사1,6.570397112
20090712,저녁식사,6.714801444
20090712,저녁식사1,8.80866426
20090712,점심식사2(양식),9.386281588
20090713,아침식사,24.18772563
20090713,아침식사1,14.72924188
20090713,점심식사,16.82310469
20090713,점심식사1,19.27797834
20090713,저녁식사,14.07942238
20090713,저녁식사1,7.870036101
20090713,점심식사2(양식),12.99638989
20090714,아침식사,22.23826715
20090714,아침식사1,17.25631769
20090714,점심식사,17.32851986
20090714,점심식사1,33.71841155
20090714,저녁식사,8.880866426
20090714,저녁식사1,7.725631769
20090714,점심식사2(양식),10.83032491
20090901,아침식사,18.41155235
20090901,아침식사1,14.72924188
20090901,점심식사,18.26714801
20090901,점심식사1,19.06137184
20090901,저녁식사,8.44765343
20090901,저녁식사1,8.231046931
20090901,점심식사2(양식),12.99638989
20090902,아침식사,19.85559567
20090902,아침식사1,13.79061372
20090902,점심식사,17.61732852
20090902,점심식사1,10.97472924
20090902,저녁식사,9.891696751
20090902,저녁식사1,8.592057762
20090902,점심식사2(양식),25.27075812
20090903,아침식사,22.45487365
20090903,아침식사1,16.1732852
20090903,점심식사,14.72924188
20090903,점심식사1,28.73646209
20090903,저녁식사,8.592057762
20090903,저녁식사1,8.303249097
20090903,점심식사2(양식),9.386281588
20090904,아침식사,20.2166065
20090904,아침식사1,15.23465704
20090904,점심식사,14.36823105
20090904,점심식사1,24.83754513
20090904,저녁식사,8.592057762
20090904,저녁식사1,7.292418773
20090904,점심식사2(양식),10.83032491
20090905,아침식사,16.67870036
20090905,아침식사1,11.84115523
20090905,점심식사,8.880866426
20090905,점심식사1,13.93501805
20090905,저녁식사,4.40433213
20090905,저녁식사1,5.198555957
20090905,점심식사2(양식),7.220216606
20090906,아침식사,16.02888087
20090906,아침식사1,9.963898917
20090906,점심식사,8.158844765
20090906,점심식사1,5.415162455
20090906,저녁식사,9.963898917
20090906,저녁식사1,12.99638989
20090906,점심식사2(양식),12.99638989
20090907,아침식사,21.15523466
20090907,아침식사1,15.16245487
20090907,점심식사,14.44043321
20090907,점심식사1,24.54873646
20090907,저녁식사,15.01805054
20090907,저녁식사1,9.530685921
20090907,점심식사2(양식),11.55234657
20090908,아침식사,21.01083032
20090908,아침식사1,15.45126354
20090908,점심식사,18.19494585
20090908,점심식사1,16.67870036
20090908,저녁식사,10.46931408
20090908,저녁식사1,10.61371841
20090908,점심식사2(양식),18.05054152
20090909,아침식사,21.80505415
20090909,아침식사1,11.4801444
20090909,점심식사,15.30685921
20090909,점심식사1,25.34296029
20090909,저녁식사,9.386281588
20090909,저녁식사1,9.16967509
20090909,점심식사2(양식),12.99638989
20090910,아침식사,21.51624549
20090910,아침식사1,15.7400722
20090910,점심식사,16.60649819
20090910,점심식사1,17.11191336
20090910,저녁식사,8.880866426
20090910,저녁식사1,10.10830325
20090910,점심식사2(양식),14.44043321
20090911,아침식사,23.10469314
20090911,아침식사1,19.06137184
20090911,점심식사,17.47292419
20090911,점심식사1,13.28519856
20090911,저녁식사,7.292418773
20090911,저녁식사1,7.14801444
20090911,점심식사2(양식),23.10469314
20090912,아침식사,20.64981949
20090912,아침식사1,13.57400722
20090912,점심식사,8.014440433
20090912,점심식사1,4.115523466
20090912,저녁식사,4.548736462
20090912,저녁식사1,4.909747292
20090912,점심식사2(양식),14.44043321
20090913,아침식사,19.06137184
20090913,아침식사1,12.92418773
20090913,점심식사,6.714801444
20090913,점심식사1,2.815884477
20090913,저녁식사,6.064981949
20090913,저녁식사1,5.126353791
20090913,점심식사2(양식),14.44043321
20090914,아침식사,23.32129964
20090914,아침식사1,14.87364621
20090914,점심식사,16.60649819
20090914,점심식사1,29.81949458
20090914,저녁식사,10.68592058
20090914,저녁식사1,9.241877256
20090914,점심식사2(양식),10.83032491
20090915,아침식사,22.38267148
20090915,아침식사1,15.23465704
20090915,점심식사,19.71119134
20090915,점심식사1,11.26353791
20090915,저녁식사,9.241877256
20090915,저녁식사1,9.819494585
20090915,점심식사2(양식),21.66064982
20090916,아침식사,22.23826715
20090916,아침식사1,15.16245487
20090916,점심식사,18.91696751
20090916,점심식사1,17.68953069
20090916,저녁식사,23.97111913
20090916,저녁식사1,23.6101083
20090916,점심식사2(양식),18.05054152
20090917,아침식사,22.74368231
20090917,아침식사1,17.61732852
20090917,점심식사,16.75090253
20090917,점심식사1,13.71841155
20090917,저녁식사,6.931407942
20090917,저녁식사1,11.55234657
20090917,점심식사2(양식),21.66064982
20090918,아침식사,22.81588448
20090918,아침식사1,16.46209386
20090918,점심식사,14.07942238
20090918,점심식사1,21.73285199
20090918,저녁식사,8.80866426
20090918,저녁식사1,7.003610108
20090918,점심식사2(양식),12.99638989
20090919,아침식사,17.54512635
20090919,아침식사1,16.02888087
20090919,점심식사,6.78700361
20090919,점심식사1,12.05776173
20090919,저녁식사,4.981949458
20090919,저녁식사1,4.620938628
20090919,점심식사2(양식),12.27436823
20090920,아침식사,15.66787004
20090920,아침식사1,8.953068592
20090920,점심식사,8.231046931
20090920,점심식사1,7.797833935
20090920,저녁식사,7.653429603
20090920,저녁식사1,6.353790614
20090920,점심식사2(양식),10.83032491
20090921,아침식사,23.6101083
20090921,아침식사1,15.01805054
20090921,점심식사,15.09025271
20090921,점심식사1,24.18772563
20090921,저녁식사,13.06859206
20090921,저녁식사1,11.84115523
20090921,점심식사2(양식),12.27436823
20090922,아침식사,24.76534296
20090922,아침식사1,12.99638989
20090922,점심식사,14.80144404
20090922,점심식사1,5.270758123
20090922,저녁식사,11.4801444
20090922,저녁식사1,9.747292419
20090922,점심식사2(양식),33.21299639
20090923,아침식사,23.17689531
20090923,아침식사1,21.94945848
20090923,점심식사,11.76895307
20090923,점심식사1,16.53429603
20090923,저녁식사,9.025270758
20090923,저녁식사1,11.33574007
20090923,점심식사2(양식),10.83032491
20090924,아침식사,22.96028881
20090924,아침식사1,20.07220217
20090924,점심식사,15.45126354
20090924,점심식사1,20.93862816
20090924,저녁식사,7.797833935
20090924,저녁식사1,10.46931408
20090924,점심식사2(양식),12.27436823
20090925,아침식사,22.45487365
20090925,아침식사1,21.08303249
20090925,점심식사,16.53429603
20090925,점심식사1,12.27436823
20090925,저녁식사,7.942238267
20090925,저녁식사1,6.498194946
20090925,점심식사2(양식),18.05054152
20090926,아침식사,15.66787004
20090926,아침식사1,18.48375451
20090926,점심식사,8.303249097
20090926,점심식사1,11.6967509
20090926,저녁식사,5.342960289
20090926,저녁식사1,6.064981949
20090926,점심식사2(양식),14.44043321
20090927,아침식사,15.01805054
20090927,아침식사1,12.99638989
20090927,점심식사,7.509025271
20090927,점심식사1,4.693140794
20090927,저녁식사,5.415162455
20090927,저녁식사1,5.126353791
20090927,점심식사2(양식),10.83032491
20090928,아침식사,20.2166065
20090928,아침식사1,16.24548736
20090928,점심식사,13.86281588
20090928,점심식사1,23.53790614
20090928,저녁식사,11.19133574
20090928,저녁식사1,11.55234657
20090928,점심식사2(양식),12.99638989
20090929,아침식사,19.06137184
20090929,아침식사1,20.433213
20090929,점심식사,16.82310469
20090929,점심식사1,11.9133574
20090929,저녁식사,9.602888087
20090929,저녁식사1,11.11913357
20090929,점심식사2(양식),18.05054152
20090930,아침식사,20.64981949
20090930,아침식사1,18.05054152
20090930,점심식사,16.10108303
20090930,점심식사1,8.519855596
20090930,저녁식사,14.87364621
20090930,저녁식사1,12.99638989
20090930,점심식사2(양식),21.66064982
20091001,아침식사,23.8267148
20091001,아침식사1,13.79061372
20091001,점심식사,14.44043321
20091001,점심식사1,14.94584838
20091001,저녁식사,5.920577617
20091001,저녁식사1,8.44765343
20091001,점심식사2(양식),9.386281588
20091002,아침식사,17.90613718
20091002,아침식사1,7.292418773
20091002,점심식사,5.342960289
20091002,점심식사1,1.516245487
20091002,저녁식사,4.0433213
20091002,저녁식사1,4.40433213
20091002,점심식사2(양식),6.498194946
20091003,아침식사,20
20091003,아침식사1,17.83393502
20091003,점심식사,10.03610108
20091003,점심식사1,15.16245487
20091003,저녁식사,4.259927798
20091003,저녁식사1,2.166064982
20091003,점심식사2(양식),1.588447653
20091004,아침식사,17.11191336
20091004,아침식사1,6.78700361
20091004,점심식사,7.003610108
20091004,점심식사1,6.859205776
20091004,저녁식사,5.559566787
20091004,저녁식사1,6.064981949
20091004,점심식사2(양식),10.83032491
20091005,아침식사,24.40433213
20091005,아침식사1,10.68592058
20091005,점심식사,16.53429603
20091005,점심식사1,12.3465704
20091005,저녁식사,13.14079422
20091005,저녁식사1,9.891696751
20091005,점심식사2(양식),10.83032491
20091006,아침식사,21.80505415
20091006,아침식사1,15.37906137
20091006,점심식사,16.24548736
20091006,점심식사1,22.31046931
20091006,저녁식사,13.06859206
20091006,저녁식사1,9.16967509
20091006,점심식사2(양식),10.83032491
20091007,아침식사,23.6101083
20091007,아침식사1,17.61732852
20091007,점심식사,19.06137184
20091007,점심식사1,14.22382671
20091007,저녁식사,15.5234657
20091007,저녁식사1,18.55595668
20091007,점심식사2(양식),21.66064982
20091008,아침식사,23.03249097
20091008,아침식사1,15.7400722
20091008,점심식사,21.01083032
20091008,점심식사1,24.76534296
20091008,저녁식사,11.9133574
20091008,저녁식사1,10.97472924
20091008,점심식사2(양식),14.44043321
20091009,아침식사,23.75451264
20091009,아침식사1,17.32851986
20091009,점심식사,19.566787
20091009,점심식사1,3.104693141
20091009,저녁식사,8.375451264
20091009,저녁식사1,6.498194946
20091009,점심식사2(양식),25.27075812
20091010,아침식사,16.46209386
20091010,아침식사1,16.31768953
20091010,점심식사,8.44765343
20091010,점심식사1,11.33574007
20091010,저녁식사,4.187725632
20091010,저녁식사1,6.931407942
20091010,점심식사2(양식),14.44043321
20091011,아침식사,16.67870036
20091011,아침식사1,12.1299639
20091011,점심식사,6.78700361
20091011,점심식사1,6.42599278
20091011,저녁식사,6.498194946
20091011,저녁식사1,7.581227437
20091011,점심식사2(양식),8.664259928
20091012,아침식사,25.77617329
20091012,아침식사1,15.88447653
20091012,점심식사,23.24909747
20091012,점심식사1,13.86281588
20091012,저녁식사,13.42960289
20091012,저녁식사1,9.963898917
20091012,점심식사2(양식),21.66064982
20091013,아침식사,25.34296029
20091013,아침식사1,17.90613718
20091013,점심식사,16.67870036
20091013,점심식사1,19.49458484
20091013,저녁식사,12.63537906
20091013,저녁식사1,8.592057762
20091013,점심식사2(양식),12.27436823
20091014,아침식사,21.66064982
20091014,아침식사1,15.81227437
20091014,점심식사,20.28880866
20091014,점심식사1,22.09386282
20091014,저녁식사,11.40794224
20091014,저녁식사1,8.880866426
20091014,점심식사2(양식),10.83032491
20091015,아침식사,23.8267148
20091015,아침식사1,18.55595668
20091015,점심식사,18.19494585
20091015,점심식사1,21.58844765
20091015,저녁식사,11.40794224
20091015,저녁식사1,11.33574007
20091015,점심식사2(양식),12.99638989
20091016,아침식사,23.75451264
20091016,아침식사1,17.76173285
20091016,점심식사,20
20091016,점심식사1,6.498194946
20091016,저녁식사,8.375451264
20091016,저녁식사1,7.075812274
20091016,점심식사2(양식),21.66064982
20091017,아침식사,16.02888087
20091017,아침식사1,14.80144404
20091017,점심식사,6.353790614
20091017,점심식사1,3.176895307
20091017,저녁식사,4.548736462
20091017,저녁식사1,5.559566787
20091017,점심식사2(양식),10.83032491
20091018,아침식사,15.37906137
20091018,아침식사1,10.68592058
20091018,점심식사,6.281588448
20091018,점심식사1,7.797833935
20091018,저녁식사,5.992779783
20091018,저녁식사1,6.209386282
20091018,점심식사2(양식),9.025270758
20091019,아침식사,22.02166065
20091019,아침식사1,15.09025271
20091019,점심식사,21.15523466
20091019,점심식사1,20.72202166
20091019,저녁식사,11.84115523
20091019,저녁식사1,9.097472924
20091019,점심식사2(양식),12.99638989
20091020,아침식사,20.14440433
20091020,아침식사1,16.53429603
20091020,점심식사,18.41155235
20091020,점심식사1,14.72924188
20091020,저녁식사,11.98555957
20091020,저녁식사1,6.42599278
20091020,점심식사2(양식),14.44043321
20091021,아침식사,24.62093863
20091021,아침식사1,17.32851986
20091021,점심식사,20.433213
20091021,점심식사1,21.29963899
20091021,저녁식사,18.33935018
20091021,저녁식사1,21.01083032
20091021,점심식사2(양식),15.88447653
20091022,아침식사,24.54873646
20091022,아침식사1,15.30685921
20091022,점심식사,21.87725632
20091022,점심식사1,13.86281588
20091022,저녁식사,10.61371841
20091022,저녁식사1,8.880866426
20091022,점심식사2(양식),18.05054152
20091023,아침식사,22.38267148
20091023,아침식사1,17.03971119
20091023,점심식사,15.59566787
20091023,점심식사1,17.76173285
20091023,저녁식사,7.653429603
20091023,저녁식사1,8.086642599
20091023,점심식사2(양식),19.49458484
20091024,아침식사,20.28880866
20091024,아침식사1,14.72924188
20091024,점심식사,8.592057762
20091024,점심식사1,7.942238267
20091024,저녁식사,5.198555957
20091024,저녁식사1,4.332129964
20091024,점심식사2(양식),12.99638989
20091025,아침식사,17.76173285
20091025,아침식사1,11.11913357
20091025,점심식사,5.198555957
20091025,점심식사1,5.631768953
20091025,저녁식사,5.487364621
20091025,저녁식사1,4.909747292
20091025,점심식사2(양식),7.942238267
20091026,아침식사,21.80505415
20091026,아침식사1,12.77978339
20091026,점심식사,20
20091026,점심식사1,11.62454874
20091026,저녁식사,11.84115523
20091026,저녁식사1,9.241877256
20091026,점심식사2(양식),21.66064982
20091027,아침식사,22.02166065
20091027,아침식사1,16.67870036
20091027,점심식사,20.07220217
20091027,점심식사1,8.736462094
20091027,저녁식사,8.880866426
20091027,저녁식사1,8.231046931
20091027,점심식사2(양식),21.66064982
20091028,아침식사,21.94945848
20091028,아침식사1,16.31768953
20091028,점심식사,15.09025271
20091028,점심식사1,21.51624549
20091028,저녁식사,9.16967509
20091028,저녁식사1,10.25270758
20091028,점심식사2(양식),12.99638989
20091029,아침식사,21.01083032
20091029,아침식사1,18.33935018
20091029,점심식사,13.57400722
20091029,점심식사1,22.02166065
20091029,저녁식사,10.18050542
20091029,저녁식사1,12.1299639
20091029,점심식사2(양식),12.99638989
20091030,아침식사,19.92779783
20091030,아침식사1,19.20577617
20091030,점심식사,18.62815884
20091030,점심식사1,12.99638989
20091030,저녁식사,6.714801444
20091030,저녁식사1,7.581227437
20091030,점심식사2(양식),21.66064982
20091031,아침식사,15.23465704
20091031,아침식사1,17.40072202
20091031,점심식사,5.270758123
20091031,점심식사1,7.581227437
20091031,저녁식사,3.393501805
20091031,저녁식사1,5.920577617
20091031,점심식사2(양식),8.664259928
20091101,아침식사,15.16245487
20091101,아침식사1,10.75812274
20091101,점심식사,8.880866426
20091101,점심식사1,6.498194946
20091101,저녁식사,7.14801444
20091101,저녁식사1,9.602888087
20091101,점심식사2(양식),12.99638989
20091102,아침식사,21.37184116
20091102,아침식사1,16.46209386
20091102,점심식사,17.40072202
20091102,점심식사1,17.90613718
20091102,저녁식사,12.5631769
20091102,저녁식사1,9.386281588
20091102,점심식사2(양식),14.44043321
20091103,아침식사,22.09386282
20091103,아침식사1,19.566787
20091103,점심식사,17.11191336
20091103,점심식사1,17.61732852
20091103,저녁식사,11.6967509
20091103,저녁식사1,10.83032491
20091103,점심식사2(양식),10.83032491
20091104,아침식사,21.22743682
20091104,아침식사1,18.41155235
20091104,점심식사,16.3898917
20091104,점심식사1,19.7833935
20091104,저녁식사,11.62454874
20091104,저녁식사1,9.314079422
20091104,점심식사2(양식),12.27436823
20091105,아침식사,20.93862816
20091105,아침식사1,17.32851986
20091105,점심식사,18.55595668
20091105,점심식사1,7.870036101
20091105,저녁식사,10.97472924
20091105,저녁식사1,9.819494585
20091105,점심식사2(양식),23.8267148
20091106,아침식사,19.13357401
20091106,아침식사1,19.27797834
20091106,점심식사,15.5234657
20091106,점심식사1,17.32851986
20091106,저녁식사,6.42599278
20091106,저녁식사1,7.725631769
20091106,점심식사2(양식),12.99638989
20091107,아침식사,15.01805054
20091107,아침식사1,15.01805054
20091107,점심식사,7.725631769
20091107,점심식사1,3.321299639
20091107,저녁식사,5.198555957
20091107,저녁식사1,4.476534296
20091107,점심식사2(양식),10.83032491
20091108,아침식사,14.00722022
20091108,아침식사1,10.10830325
20091108,점심식사,6.137184116
20091108,점심식사1,5.126353791
20091108,저녁식사,6.137184116
20091108,저녁식사1,5.487364621
20091108,점심식사2(양식),8.664259928
20091109,아침식사,20.14440433
20091109,아침식사1,16.24548736
20091109,점심식사,16.75090253
20091109,점심식사1,27.4368231
20091109,저녁식사,12.70758123
20091109,저녁식사1,9.891696751
20091109,점심식사2(양식),11.55234657
20091110,아침식사,24.54873646
20091110,아침식사1,18.48375451
20091110,점심식사,17.61732852
20091110,점심식사1,13.35740072
20091110,저녁식사,10.75812274
20091110,저녁식사1,8.014440433
20091110,점심식사2(양식),10.83032491
20091111,아침식사,23.8267148
20091111,아침식사1,16.82310469
20091111,점심식사,17.83393502
20091111,점심식사1,11.33574007
20091111,저녁식사,11.76895307
20091111,저녁식사1,9.386281588
20091111,점심식사2(양식),15.88447653
20091112,아침식사,21.44404332
20091112,아침식사1,16.3898917
20091112,점심식사,19.92779783
20091112,점심식사1,9.241877256
20091112,저녁식사,11.40794224
20091112,저녁식사1,8.519855596
20091112,점심식사2(양식),18.05054152
20091113,아침식사,22.45487365
20091113,아침식사1,17.83393502
20091113,점심식사,13.50180505
20091113,점심식사1,17.47292419
20091113,저녁식사,5.342960289
20091113,저녁식사1,6.931407942
20091113,점심식사2(양식),10.83032491
20091114,아침식사,17.32851986
20091114,아침식사1,15.37906137
20091114,점심식사,6.137184116
20091114,점심식사1,9.025270758
20091114,저녁식사,2.38267148
20091114,저녁식사1,4.476534296
20091114,점심식사2(양식),8.664259928
20091115,아침식사,15.01805054
20091115,아침식사1,11.84115523
20091115,점심식사,5.992779783
20091115,점심식사1,3.249097473
20091115,저녁식사,3.610108303
20091115,저녁식사1,6.570397112
20091115,점심식사2(양식),8.664259928
20091116,아침식사,19.35018051
20091116,아침식사1,15.16245487
20091116,점심식사,16.1732852
20091116,점심식사1,17.25631769
20091116,저녁식사,12.49097473
20091116,저녁식사1,9.16967509
20091116,점심식사2(양식),14.44043321
20091117,아침식사,20.86642599
20091117,아침식사1,16.3898917
20091117,점심식사,15.81227437
20091117,점심식사1,18.70036101
20091117,저녁식사,11.62454874
20091117,저녁식사1,11.04693141
20091117,점심식사2(양식),14.44043321
20091118,아침식사,20
20091118,아침식사1,17.61732852
20091118,점심식사,15.81227437
20091118,점심식사1,16.75090253
20091118,저녁식사,12.27436823
20091118,저녁식사1,9.530685921
20091118,점심식사2(양식),12.27436823
20091119,아침식사,21.51624549
20091119,아침식사1,16.89530686
20091119,점심식사,14.94584838
20091119,점심식사1,22.81588448
20091119,저녁식사,11.11913357
20091119,저녁식사1,11.40794224
20091119,점심식사2(양식),12.27436823
20091120,아침식사,19.20577617
20091120,아침식사1,17.47292419
20091120,점심식사,19.35018051
20091120,점심식사1,9.963898917
20091120,저녁식사,7.075812274
20091120,저녁식사1,7.220216606
20091120,점심식사2(양식),18.05054152
20091121,아침식사,15.30685921
20091121,아침식사1,13.57400722
20091121,점심식사,4.693140794
20091121,점심식사1,2.815884477
20091121,저녁식사,4.981949458
20091121,저녁식사1,4.693140794
20091121,점심식사2(양식),10.10830325
20091122,아침식사,13.28519856
20091122,아침식사1,9.530685921
20091122,점심식사,5.487364621
20091122,점심식사1,5.342960289
20091122,저녁식사,4.909747292
20091122,저녁식사1,6.570397112
20091122,점심식사2(양식),8.664259928
20091123,아침식사,21.37184116
20091123,아침식사1,14.87364621
20091123,점심식사,23.10469314
20091123,점심식사1,10.68592058
20091123,저녁식사,12.49097473
20091123,저녁식사1,11.26353791
20091123,점심식사2(양식),21.66064982
20091124,아침식사,20.433213
20091124,아침식사1,17.25631769
20091124,점심식사,16.46209386
20091124,점심식사1,10.83032491
20091124,저녁식사,11.98555957
20091124,저녁식사1,9.530685921
20091124,점심식사2(양식),18.05054152
20091125,아침식사,21.51624549
20091125,아침식사1,15.37906137
20091125,점심식사,16.53429603
